Ngành Tiếng Việt,Trường,Mã ngành,Tổ hợp,Phương thức,Điểm chuẩn,Ghi chú
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - DVH - Trường đại học Văn Hiến (*),7220201,A01; D01; D10; D15,Điểm chuẩn theo Điểm học bạ năm 2024,18,ĐTB 03 môn trong 03 học kỳ (2 học kỳ L11 và học kỳ 1 L12)
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - DVH - Trường đại học Văn Hiến (*),7220201,A01; D01; D10; D15,Điểm chuẩn theo Điểm học bạ năm 2024,18,ĐTB 03 môn trong 2 học kỳ L12
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - DVH - Trường đại học Văn Hiến (*),7220201,A01; D01; D10; D15,Điểm chuẩn theo Điểm học bạ năm 2024,18,"ĐTB 03 môn trong 05 học kỳ (2 học kỳ L10, 2 học kỳ L11 và học kỳ 1 L12)"
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - DVH - Trường đại học Văn Hiến (*),7220201,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2024,611,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - UEF - Trường Đại học Kinh tế - Tài chính Thành phố Hồ Chí Minh,7220201,A01; D01; D14; D15,Điểm chuẩn theo Điểm thi THPT năm 2024,17,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - UEF - Trường Đại học Kinh tế - Tài chính Thành phố Hồ Chí Minh,7220201,A01; D01; D14; D15,Điểm chuẩn theo Điểm học bạ năm 2024,18,Học bạ lớp 12
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - UEF - Trường Đại học Kinh tế - Tài chính Thành phố Hồ Chí Minh,7220201,A01; D01; D14; D15,Điểm chuẩn theo Điểm học bạ năm 2024,18,Học bạ 3 học kỳ
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - UEF - Trường Đại học Kinh tế - Tài chính Thành phố Hồ Chí Minh,7220201,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2024,600,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - FPT - Trường đại học FPT (*),7220201,A; B; C01; C02; C03; C04,Điểm chuẩn theo Điểm thi THPT năm 2024,21,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - BVU (DBV) - Trường đại học Bà Rịa - Vũng Tàu (*),7220201,A01; D01; D15; D66,Điểm chuẩn theo Điểm thi THPT năm 2024,15,"CTC, NN Anh/Hàn/Nhật/Trung"
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - BVU (DBV) - Trường đại học Bà Rịa - Vũng Tàu (*),7220201C1,A01; D01; D15; D66,Điểm chuẩn theo Điểm thi THPT năm 2024,15,"CTC, NN Anh/Hàn/Nhật/Trung"
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - BVU (DBV) - Trường đại học Bà Rịa - Vũng Tàu (*),7220201C2,A01; D01; D15; D66,Điểm chuẩn theo Điểm thi THPT năm 2024,15,"CTC, NN Anh/Hàn/Nhật/Trung"
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - BVU (DBV) - Trường đại học Bà Rịa - Vũng Tàu (*),7220201C3,A01; D01; D15; D66,Điểm chuẩn theo Điểm thi THPT năm 2024,15,"CTC, NN Anh/Hàn/Nhật/Trung"
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - BVU (DBV) - Trường đại học Bà Rịa - Vũng Tàu (*),7220201CT,A01; D01; D15; D66,Điểm chuẩn theo Điểm thi THPT năm 2024,15,CTC nhận 2 bằng cử nhân và thạc sĩ
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - BVU (DBV) - Trường đại học Bà Rịa - Vũng Tàu (*),7220201,A01; D01; D15; D66,Điểm chuẩn theo Điểm học bạ năm 2024,18,"CTC, NN Anh/Hàn/Nhật/Trung"
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - BVU (DBV) - Trường đại học Bà Rịa - Vũng Tàu (*),7220201C1,A01; D01; D15; D66,Điểm chuẩn theo Điểm học bạ năm 2024,18,"CTC, NN Anh/Hàn/Nhật/Trung"
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - BVU (DBV) - Trường đại học Bà Rịa - Vũng Tàu (*),7220201C2,A01; D01; D15; D66,Điểm chuẩn theo Điểm học bạ năm 2024,18,"CTC, NN Anh/Hàn/Nhật/Trung"
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - BVU (DBV) - Trường đại học Bà Rịa - Vũng Tàu (*),7220201C3,A01; D01; D15; D66,Điểm chuẩn theo Điểm học bạ năm 2024,18,"CTC, NN Anh/Hàn/Nhật/Trung"
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - BVU (DBV) - Trường đại học Bà Rịa - Vũng Tàu (*),7220201CT,A01; D01; D15; D66,Điểm chuẩn theo Điểm học bạ năm 2024,18,CTC nhận 2 bằng cử nhân và thạc sĩ
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - KSA KSV -Trường đại học Kinh Tế TP.HCM (Phân hiệu Vĩnh Long),7220201,D01; D96,Điểm chuẩn theo Điểm thi THPT năm 2024,17,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - KSA KSV -Trường đại học Kinh Tế TP.HCM (Phân hiệu Vĩnh Long),7220201,D01; D02; D03; D04; D05; D06; DD2,Điểm chuẩn theo Điểm học bạ năm 2024,40,Thang điểm 100
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - KSA KSV -Trường đại học Kinh Tế TP.HCM (Phân hiệu Vĩnh Long),7220201,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2024,600,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - KSA KSV -Trường đại học Kinh Tế TP.HCM (Phân hiệu Vĩnh Long),7220201,,"Điểm chuẩn theo ƯTXT, XT thẳng năm 2024",49,Xét tuyển học sinh giỏi; thang điểm 100
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - ETU - Trường Đại Học Hòa Bình,7220201,D01; D14; D15; D78,Điểm chuẩn theo Điểm thi THPT năm 2024,17,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - ETU - Trường Đại Học Hòa Bình,7220201,D01; D14; D15; D78,Điểm chuẩn theo Điểm học bạ năm 2024,17,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - HIU (DHB) - Trường đại học quốc tế Hồng Bàng (*),7220201,A01; D01; D14; D15,Điểm chuẩn theo Điểm thi THPT năm 2024,15,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - HIU (DHB) - Trường đại học quốc tế Hồng Bàng (*),7220201,A01; D01; D14; D15,Điểm chuẩn theo Điểm học bạ năm 2024,18,Điểm 3 học kỳ
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - HIU (DHB) - Trường đại học quốc tế Hồng Bàng (*),7220201,A01; D01; D14; D15,Điểm chuẩn theo Điểm học bạ năm 2024,18,Điểm tổ hợp 3 môn
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - HIU (DHB) - Trường đại học quốc tế Hồng Bàng (*),7220201,A01; D01; D14; D15,Điểm chuẩn theo Điểm học bạ năm 2024,18,Điểm 3 năm học
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - NTT - Trường đại học Nguyễn Tất Thành (*),7220201,C00; D01; D14; D15,Điểm chuẩn theo Điểm thi THPT năm 2024,15,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - NTT - Trường đại học Nguyễn Tất Thành (*),7220201,,Điểm chuẩn theo Điểm học bạ năm 2024,6,Điểm TB học bạ
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - NTT - Trường đại học Nguyễn Tất Thành (*),7220201,,Điểm chuẩn theo Điểm ĐGNL HN năm 2024,70,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - NTT - Trường đại học Nguyễn Tất Thành (*),7220201,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2024,550,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - DLS- Đại học lao động - xã hội (Cơ sở II),7220201,A01; D01; D07; D14,Điểm chuẩn theo Điểm thi THPT năm 2024,23,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - DLS- Đại học lao động - xã hội (Cơ sở II),7220201,A01; D01; D07; D14,Điểm chuẩn theo Điểm học bạ năm 2024,24,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - QSA (TAG)-Trường đại học An Giang,7220201,A01; D01; D09; D14,Điểm chuẩn theo Điểm thi THPT năm 2024,21.71,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - QSA (TAG)-Trường đại học An Giang,7220201,A01; D01; D09; D14,Điểm chuẩn theo Điểm học bạ năm 2024,25.91,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - QSA (TAG)-Trường đại học An Giang,7220201,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2024,627,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - TCT-Trường đại học Cần Thơ,7220201,D01; D14; D15,Điểm chuẩn theo Điểm thi THPT năm 2024,25.2,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - TCT-Trường đại học Cần Thơ,7220201C,D01; D14; D15,Điểm chuẩn theo Điểm thi THPT năm 2024,24.4,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - TCT-Trường đại học Cần Thơ,7220201H,D01; D14; D15,Điểm chuẩn theo Điểm thi THPT năm 2024,24.45,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - TCT-Trường đại học Cần Thơ,7220201,D01; D14; D15,Điểm chuẩn theo Điểm học bạ năm 2024,27.7,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - TCT-Trường đại học Cần Thơ,7220201C,D01; D14; D15,Điểm chuẩn theo Điểm học bạ năm 2024,27.4,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - TCT-Trường đại học Cần Thơ,7220201H,D01; D14; D15,Điểm chuẩn theo Điểm học bạ năm 2024,24.5,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - TCT-Trường đại học Cần Thơ,7220201,D09; D10,Điểm chuẩn theo Điểm Đánh giá đầu vào V-SAT năm 2024,288,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - TCT-Trường đại học Cần Thơ,7220201C,D09; D10,Điểm chuẩn theo Điểm Đánh giá đầu vào V-SAT năm 2024,291,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - TCT-Trường đại học Cần Thơ,7220201H,D09; D10,Điểm chuẩn theo Điểm Đánh giá đầu vào V-SAT năm 2024,255,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - HUI-Trường đại học Công Nghiệp TP.HCM,7220201,D01; D14; D15; D96,Điểm chuẩn theo Điểm thi THPT năm 2024,23,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - HUI-Trường đại học Công Nghiệp TP.HCM,7220201,D01; D14; D15; D96,Điểm chuẩn theo Điểm học bạ năm 2024,25.5,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - HUI-Trường đại học Công Nghiệp TP.HCM,7220201,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2024,720,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - HNM - Trường đại học Thủ đô Hà Nội,7220201,D14; D15; D78; D01,Điểm chuẩn theo Điểm thi THPT năm 2024,26.1,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - HNM - Trường đại học Thủ đô Hà Nội,7220201,D14; D15; D78; D01,Điểm chuẩn theo Điểm học bạ năm 2024,27.9,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - HNM - Trường đại học Thủ đô Hà Nội,7220201,,Điểm chuẩn theo Chứng chỉ quốc tế năm 2024,9,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - DDA - Trường đại học công nghệ Đông Á(*),7220201,,Điểm chuẩn theo Điểm thi THPT năm 2024,17,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - DDA - Trường đại học công nghệ Đông Á(*),7220201,,Điểm chuẩn theo Điểm học bạ năm 2024,18,Điểm thi THPT và học bạ
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - DDA - Trường đại học công nghệ Đông Á(*),7220201,,Điểm chuẩn theo Điểm ĐGNL HN năm 2024,15,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - DDA - Trường đại học công nghệ Đông Á(*),7220201,,Điểm chuẩn theo Điểm Đánh giá Tư duy năm 2024,15,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - DDA - Trường đại học công nghệ Đông Á(*),7220201,,Điểm chuẩn theo Điểm xét tuyển kết hợp năm 2024,18,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - DNV - Trường đại học nội vụ Hà Nội,7220201,D01; D14; D15,Điểm chuẩn theo Điểm thi THPT năm 2022,23.75,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - DNV - Trường đại học nội vụ Hà Nội,7220201,D01; D14; D15,Điểm chuẩn theo Điểm học bạ năm 2022,26.75,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - DNV - Trường đại học nội vụ Hà Nội,7220201,,Điểm chuẩn theo Điểm ĐGNL HN năm 2022,75,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - DNV - Trường đại học nội vụ Hà Nội,7220201,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2022,600,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - DHH - Trường đại học Hà Hoa Tiên (*),7220201,D1,Điểm chuẩn theo Điểm thi THPT năm 2013,13.5,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - DVX - Trường đại học công nghệ Vạn Xuân (*),7220201,D01; D90; D78; A01,Điểm chuẩn theo Điểm thi THPT năm 2022,15,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - DVX - Trường đại học công nghệ Vạn Xuân (*),7220201,D01; D90; D78; A01,Điểm chuẩn theo Điểm học bạ năm 2022,17,
Ngôn ngữ Anh,"Điểm chuẩn năm 2024 - DVD - Trường đại học văn hóa, thể thao và du lịch Thanh Hóa",7220201,D01; D14; D15; D66,Điểm chuẩn theo Điểm thi THPT năm 2024,15,
Ngôn ngữ Anh,"Điểm chuẩn năm 2024 - DVD - Trường đại học văn hóa, thể thao và du lịch Thanh Hóa",7220201,D01; D14; D15; D66,Điểm chuẩn theo Điểm học bạ năm 2024,16.5,
Ngôn ngữ Anh,"Điểm chuẩn năm 2024 - DVD - Trường đại học văn hóa, thể thao và du lịch Thanh Hóa",7220201,,Điểm chuẩn theo Điểm ĐGNL HN năm 2024,15,
Ngôn ngữ Anh,"Điểm chuẩn năm 2024 - DVD - Trường đại học văn hóa, thể thao và du lịch Thanh Hóa",7220201,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2024,15,
Ngôn ngữ Anh,"Điểm chuẩn năm 2024 - DVD - Trường đại học văn hóa, thể thao và du lịch Thanh Hóa",7220201,,Điểm chuẩn theo Điểm Đánh giá Tư duy năm 2024,15,
Ngôn ngữ Anh,"Điểm chuẩn năm 2024 - DVD - Trường đại học văn hóa, thể thao và du lịch Thanh Hóa",7220201,D01; D14; D15; D66,Điểm chuẩn theo Điểm xét tốt nghiệp THPT năm 2024,15,Xét KQ thi tốt nghiệp THPT năm 2022 hoặc 2023
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - Trường Đại học Kiên Giang ( TKG ),7220201,D01; D09; D14; D15,Điểm chuẩn theo Điểm thi THPT năm 2024,15.75,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - Trường Đại học Kiên Giang ( TKG ),7220201,D01; D09; D14; D15,Điểm chuẩn theo Điểm học bạ năm 2024,16.5,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - Trường Đại học Kiên Giang ( TKG ),7220201,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2024,650,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - TDL-Trường đại học Đà Lạt,7220201,D01; D72; D96,Điểm chuẩn theo Điểm thi THPT năm 2024,17.5,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - TDL-Trường đại học Đà Lạt,7220201,D01; D72; D96,Điểm chuẩn theo Điểm học bạ năm 2024,24.5,
Ngôn ngữ Anh,Điểm chuẩn năm 2024 - TDL-Trường đại học Đà Lạt,7220201,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2024,16,
Ngôn ngữ Ảrập,Điểm chuẩn năm 2024 - QHF - Trường đại học ngoại ngữ (ĐHQG Hà Nội),7220211,D01; D78; D90; D14,Điểm chuẩn theo Điểm thi THPT năm 2024,33.42,
Ngôn ngữ Ảrập,Điểm chuẩn năm 2024 - QHF - Trường đại học ngoại ngữ (ĐHQG Hà Nội),7220211,,Điểm chuẩn theo Điểm ĐGNL HN năm 2024,90,"NV1, NV2"
Ngôn ngữ Ảrập,Điểm chuẩn năm 2024 - QHF - Trường đại học ngoại ngữ (ĐHQG Hà Nội),7220211,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2024,750,"NV1, NV2"
Ngôn ngữ Ảrập,Điểm chuẩn năm 2024 - QHF - Trường đại học ngoại ngữ (ĐHQG Hà Nội),7220211,,Điểm chuẩn theo Điểm xét tuyển kết hợp năm 2024,8.5,"NV1, 2 IELTS + học bạ THPT"
Ngôn ngữ Ảrập,Điểm chuẩn năm 2024 - QHF - Trường đại học ngoại ngữ (ĐHQG Hà Nội),7220211,,Điểm chuẩn theo Điểm xét tuyển kết hợp năm 2024,8.5,"NV1, 2 IELTS + kết quả thi tốt nghiệpTHPT"
Ngôn ngữ Ảrập,Điểm chuẩn năm 2024 - QHF - Trường đại học ngoại ngữ (ĐHQG Hà Nội),7220211,,Điểm chuẩn theo Chứng chỉ quốc tế năm 2024,1100,"CCQT SAT; NV1,2"
Ngôn ngữ Bồ Đào Nha,Điểm chuẩn năm 2024 - NHF - Đại học Hà Nội,7220207,D01,Điểm chuẩn theo Điểm thi THPT năm 2024,31.4,"Môn ngoại ngữ nhân hệ số 2, thang điểm 40"
Ngôn ngữ Bồ Đào Nha,Điểm chuẩn năm 2024 - NHF - Đại học Hà Nội,7220207,D01,Điểm chuẩn theo Điểm học bạ năm 2024,16.95,Học bạ và HS Chuyên
Ngôn ngữ Bồ Đào Nha,Điểm chuẩn năm 2024 - NHF - Đại học Hà Nội,7220207,D01,Điểm chuẩn theo Điểm xét tuyển kết hợp năm 2024,18.83,Học bạ và CCQT
Ngôn ngữ Bồ Đào Nha,Điểm chuẩn năm 2024 - NHF - Đại học Hà Nội,7220207,D01,Điểm chuẩn theo Chứng chỉ quốc tế năm 2024,23.25,"SAT, ACT, A - Level"
Ngôn ngữ Đức,Điểm chuẩn năm 2024 - QSX-Trường đại học Khoa Học Xã Hội và Nhân Văn (ĐHQG TP.HCM),7220205,D01,Điểm chuẩn theo Điểm thi THPT năm 2024,25.33,
Ngôn ngữ Đức,Điểm chuẩn năm 2024 - QSX-Trường đại học Khoa Học Xã Hội và Nhân Văn (ĐHQG TP.HCM),7220205,D05,Điểm chuẩn theo Điểm thi THPT năm 2024,23.7,
Ngôn ngữ Đức,Điểm chuẩn năm 2024 - QSX-Trường đại học Khoa Học Xã Hội và Nhân Văn (ĐHQG TP.HCM),7220205_CLC,D05,Điểm chuẩn theo Điểm thi THPT năm 2024,22.9,
Ngôn ngữ Đức,Điểm chuẩn năm 2024 - QSX-Trường đại học Khoa Học Xã Hội và Nhân Văn (ĐHQG TP.HCM),7220205_CLC,D01,Điểm chuẩn theo Điểm thi THPT năm 2024,24.15,
Ngôn ngữ Đức,Điểm chuẩn năm 2024 - QSX-Trường đại học Khoa Học Xã Hội và Nhân Văn (ĐHQG TP.HCM),7220205,D01; D05,Điểm chuẩn theo Điểm học bạ năm 2024,25,"Thành tích XS, nổi bật trong HĐ XH, Văn nghệ, TT"
Ngôn ngữ Đức,Điểm chuẩn năm 2024 - QSX-Trường đại học Khoa Học Xã Hội và Nhân Văn (ĐHQG TP.HCM),7220205CLC,D01; D05,Điểm chuẩn theo Điểm học bạ năm 2024,24,"Thành tích XS, nổi bật trong HĐ XH, Văn nghệ, TT"
Ngôn ngữ Đức,Điểm chuẩn năm 2024 - QSX-Trường đại học Khoa Học Xã Hội và Nhân Văn (ĐHQG TP.HCM),7220205,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2024,790,
Ngôn ngữ Đức,Điểm chuẩn năm 2024 - QSX-Trường đại học Khoa Học Xã Hội và Nhân Văn (ĐHQG TP.HCM),7220205CLC,,Điểm chuẩn theo Điểm ĐGNL HCM năm 2024,760,
Ngôn ngữ Đức,Điểm chuẩn năm 2024 - QSX-Trường đại học Khoa Học Xã Hội và Nhân Văn (ĐHQG TP.HCM),7220205,D01; D05,"Điểm chuẩn theo ƯTXT, XT thẳng năm 2024",25,UTXTT Thí sinh giỏi nhất THPT
Ngôn ngữ Đức,Điểm chuẩn năm 2024 - QSX-Trường đại học Khoa Học Xã Hội và Nhân Văn (ĐHQG TP.HCM),7220205,D01; D05,"Điểm chuẩn theo ƯTXT, XT thẳng năm 2024",24.7,"Tham dự HSG QG hoặc đạt giải 1,2,3 HSG cấp tỉnh/TP"
Ngôn ngữ Đức,Điểm chuẩn năm 2024 - QSX-Trường đại học Khoa Học Xã Hội và Nhân Văn (ĐHQG TP.HCM),7220205,D01; D05,"Điểm chuẩn theo ƯTXT, XT thẳng năm 2024",24.7,"Tiếng Anh, Tiếng Đức nhân hệ số 2"
Ngôn ngữ Đức,Điểm chuẩn năm 2024 - QSX-Trường đại học Khoa Học Xã Hội và Nhân Văn (ĐHQG TP.HCM),7220205CLC,D01; D05,"Điểm chuẩn theo ƯTXT, XT thẳng năm 2024",0,UTXTT Thí sinh giỏi nhất THPT
Ngôn ngữ Đức,Điểm chuẩn năm 2024 - QSX-Trường đại học Khoa Học Xã Hội và Nhân Văn (ĐHQG TP.HCM),7220205CLC,D01; D05,"Điểm chuẩn theo ƯTXT, XT thẳng năm 2024",24.3,"Tham dự HSG QG hoặc đạt giải 1,2,3 HSG cấp tỉnh/TP"
